-0.305732 0.958783 -0.149375 1.0
-0.456958 0.639559 -0.435593 1.0
-0.483433 0.362284 -0.433775 1.0
-0.737709 0.845112 -0.827197 1.0
-0.773282 0.381192 -0.298558 1.0
-0.363113 0.367353 -0.256817 1.0
-0.632903 1.07188 -0.637859 1.0
-0.786619 0.553574 -0.350828 1.0
-0.0593864 1.33292 -0.312067 1.0
-0.325297 0.317494 -0.368678 1.0
-0.250559 1.52145 -0.153152 1.0
0.138597 0.564962 -0.681371 1.0
-0.792535 0.631312 -0.290588 1.0
-0.602152 0.729098 -0.564282 1.0
-0.390855 1.51859 -0.0466 1.0
0.117082 0.788854 0.228813 1.0
-0.143404 0.76511 -0.159878 1.0
0.353903 0.457643 -0.785219 1.0
-0.667064 0.521464 -0.0482889 1.0
-0.695239 1.41766 0.0627008 1.0
0.305969 1.0899 -1.09828 1.0
-0.0547578 1.58368 0.0793108 1.0
-0.155659 0.247121 0.0476759 1.0
-0.0835641 1.29753 0.161949 1.0
-0.475905 0.651229 -0.63815 1.0
0.496322 0.75603 -0.35116 1.0
-0.204017 1.08452 0.214967 1.0
-0.124335 0.599011 0.159861 1.0
-0.153024 0.952367 0.263656 1.0
-0.824441 0.313308 0.0185557 1.0
-1.10781 0.894192 -0.786303 1.0
-0.0427289 0.542548 -0.509871 1.0
0.134284 0.566299 0.279952 1.0
-0.803899 0.313399 0.334418 1.0
-0.0893916 1.37329 -0.668031 1.0
-0.260724 0.0250676 -0.29202 1.0
-1.42697 1.12911 -0.171402 1.0
-0.538396 0.906357 0.0478874 1.0
-0.776872 0.423476 -0.283849 1.0
-1.20224 0.646928 -0.671379 1.0
0.373534 1.05059 -0.85895 1.0
-0.972629 1.11964 -0.265852 1.0
-0.566298 0.318447 -0.852402 1.0
-1.26373 0.543684 -0.860652 1.0
-0.527884 0.453253 -1.51153 1.0
-1.11192 0.39538 0.0609117 1.0
0.566928 0.507984 -0.139087 1.0
-0.199187 0.451416 0.0182114 1.0
-0.147182 0.114549 -0.319932 1.0
-0.00913277 1.43129 0.131367 1.0
-0.288732 0.212166 -0.415298 1.0
-0.242677 0.0466043 -0.325054 1.0
-0.492677 1.11758 0.55719 1.0
0.216193 0.965494 -0.853587 1.0
0.558419 0.844234 -0.271958 1.0
-0.935547 0.236321 -0.129025 1.0
-0.112781 0.648741 -0.042984 1.0
0.251729 1.19628 -0.273006 1.0
0.47133 0.97579 -0.644257 1.0
0.154363 0.788423 0.318967 1.0
0.346237 0.678182 -0.557723 1.0
-0.331795 1.54987 0.157918 1.0
-1.07003 0.8267 -0.634874 1.0
0.394382 0.458274 -0.477662 1.0
-0.585251 1.75439 -0.573037 1.0
0.272832 1.14457 -0.608843 1.0
-0.156838 0.108314 -0.750259 1.0
-0.0104174 -0.146088 -0.694844 1.0
-0.0911611 0.490064 -0.691122 1.0
-0.200326 0.247697 -0.979291 1.0
0.320339 0.825095 -1.02458 1.0
-0.515142 1.71369 -0.886125 1.0
-0.910299 0.183815 -0.690087 1.0
-0.743979 1.37809 -0.0609734 1.0
-0.212825 0.0918141 -0.00876299 1.0
-1.2408 0.434648 -0.138799 1.0
-0.903113 0.725811 -0.9314 1.0
-0.363909 1.32753 -1.43089 1.0
-0.464291 1.35382 0.0469443 1.0
0.0422696 1.19604 0.141538 1.0
0.296255 1.45164 -0.0286697 1.0
0.333089 0.413603 -0.597508 1.0
0.354386 1.02075 -0.0105015 1.0
-0.0122817 1.83049 -0.583518 1.0
0.117151 0.210183 -0.196777 1.0
-1.22809 0.852904 0.20875 1.0
-0.244872 0.0282885 -0.182357 1.0
-1.15787 1.06698 -1.07852 1.0
0.608275 0.980478 -1.15503 1.0
0.130932 1.55265 0.147553 1.0
-0.782653 0.232969 -0.100765 1.0
-0.40932 0.548467 -0.0289822 1.0
-0.774273 1.38219 -0.40454 1.0
0.0796247 1.44452 -0.947473 1.0
-0.541811 0.168477 -0.218526 1.0
-1.12806 1.06136 -1.01511 1.0
0.173141 1.32733 -0.563171 1.0
-1.04095 1.23419 -0.896481 1.0
0.0399289 0.774006 -0.308592 1.0
0.457293 0.777609 -0.748169 1.0
0.0152041 1.71793 -0.246403 1.0
-0.332061 -0.120332 -0.145686 1.0
0.117932 0.0827645 -1.01764 1.0
-0.0399263 0.551891 -0.156445 1.0
-0.380006 1.62628 -0.347359 1.0
-0.908736 1.53607 -0.225957 1.0
-0.46236 -0.273967 -0.481847 1.0
-0.937861 0.0147341 -0.309237 1.0
0.0629412 1.52622 -0.152463 1.0
0.226176 1.06029 -0.235382 1.0
-0.570665 0.0320852 -0.156114 1.0
-0.0551894 1.62744 -0.511232 1.0
-0.0667358 1.44017 0.328236 1.0
0.759454 0.895966 0.332376 1.0
-0.886538 1.05967 -1.26753 1.0
-0.957232 0.734212 -0.340409 1.0
-0.643423 1.54093 0.125232 1.0
-0.476923 1.61302 -0.767237 1.0
