-0.420658 0.597319 -0.37661 1.0
-0.305732 0.958783 -0.149375 1.0
-0.226915 0.402915 -0.187241 1.0
-0.456958 0.639559 -0.435593 1.0
-0.695444 0.931998 -0.759405 1.0
-0.483433 0.362284 -0.433775 1.0
-0.443397 0.535203 -0.415921 1.0
-0.737709 0.845112 -0.827197 1.0
-0.572025 1.37572 -0.16096 1.0
-0.773282 0.381192 -0.298558 1.0
-0.596702 1.22947 -0.342374 1.0
-0.363113 0.367353 -0.256817 1.0
-0.214266 1.16807 0.241418 1.0
-0.632903 1.07188 -0.637859 1.0
0.103137 1.09733 -0.308991 1.0
-0.786619 0.553574 -0.350828 1.0
-0.42511 0.540804 -0.755788 1.0
-0.0593864 1.33292 -0.312067 1.0
0.0631914 1.07987 -0.560964 1.0
-0.325297 0.317494 -0.368678 1.0
0.0541976 0.690252 -0.170641 1.0
-0.250559 1.52145 -0.153152 1.0
-0.478727 1.25416 0.35276 1.0
0.138597 0.564962 -0.681371 1.0
-0.878959 0.393101 -0.45478 1.0
-0.792535 0.631312 -0.290588 1.0
-0.816153 0.851269 -0.938396 1.0
-0.602152 0.729098 -0.564282 1.0
-0.802855 0.745528 -1.2128 1.0
-0.390855 1.51859 -0.0466 1.0
0.173618 1.28707 -0.504129 1.0
0.117082 0.788854 0.228813 1.0
-0.453628 0.348022 -0.721059 1.0
-0.143404 0.76511 -0.159878 1.0
-0.600288 0.595275 -0.504403 1.0
0.353903 0.457643 -0.785219 1.0
-1.14822 0.314197 -0.415461 1.0
-0.667064 0.521464 -0.0482889 1.0
-0.26528 0.826582 -0.696631 1.0
-0.695239 1.41766 0.0627008 1.0
0.0299025 0.315314 -0.117471 1.0
0.305969 1.0899 -1.09828 1.0
0.34233 0.654606 -0.20328 1.0
-0.0547578 1.58368 0.0793108 1.0
-0.253273 1.06023 -1.31902 1.0
-0.155659 0.247121 0.0476759 1.0
0.176231 1.08324 -0.596374 1.0
-0.0835641 1.29753 0.161949 1.0
-0.210241 1.23395 -0.792626 1.0
-0.475905 0.651229 -0.63815 1.0
-1.09311 0.374742 0.0853109 1.0
0.496322 0.75603 -0.35116 1.0
-0.258955 0.786911 -0.382574 1.0
-0.204017 1.08452 0.214967 1.0
-0.666053 1.02189 -0.832775 1.0
-0.124335 0.599011 0.159861 1.0
-0.931531 0.931777 -0.500587 1.0
-0.153024 0.952367 0.263656 1.0
-1.16429 0.462101 -0.354607 1.0
-0.824441 0.313308 0.0185557 1.0
0.20013 1.51217 -0.33808 1.0
-1.10781 0.894192 -0.786303 1.0
0.271595 0.758805 -0.82189 1.0
-0.0427289 0.542548 -0.509871 1.0
-0.748049 0.167794 0.200599 1.0
0.134284 0.566299 0.279952 1.0
-0.502662 0.636048 -0.595616 1.0
-0.803899 0.313399 0.334418 1.0
-1.02426 0.224658 -0.380476 1.0
-0.0893916 1.37329 -0.668031 1.0
-0.275634 1.49838 -1.09607 1.0
-0.260724 0.0250676 -0.29202 1.0
0.207603 0.180321 -0.194642 1.0
-1.42697 1.12911 -0.171402 1.0
-0.502018 0.181071 -1.0222 1.0
-0.538396 0.906357 0.0478874 1.0
-0.239126 0.0325319 -0.833375 1.0
-0.776872 0.423476 -0.283849 1.0
-1.26494 0.662181 -0.247916 1.0
-1.20224 0.646928 -0.671379 1.0
-1.16352 0.45358 -1.15143 1.0
0.373534 1.05059 -0.85895 1.0
-0.877577 1.02373 -1.10997 1.0
-0.972629 1.11964 -0.265852 1.0
-0.32943 1.24166 -0.548747 1.0
-0.566298 0.318447 -0.852402 1.0
-0.0340383 1.13226 -0.432066 1.0
-1.26373 0.543684 -0.860652 1.0
-1.14625 0.488849 -0.113671 1.0
-0.527884 0.453253 -1.51153 1.0
-0.553622 -0.0126694 0.144958 1.0
-1.11192 0.39538 0.0609117 1.0
0.212511 1.34285 0.332166 1.0
0.566928 0.507984 -0.139087 1.0
0.187182 0.405935 -0.0730343 1.0
-0.199187 0.451416 0.0182114 1.0
-0.786927 0.423253 -0.0740334 1.0
-0.147182 0.114549 -0.319932 1.0
-1.03442 0.75267 -0.710981 1.0
-0.00913277 1.43129 0.131367 1.0
-0.419786 1.31715 -0.592409 1.0
-0.288732 0.212166 -0.415298 1.0
-0.942897 0.0742509 -0.271071 1.0
-0.242677 0.0466043 -0.325054 1.0
0.0932977 1.22617 -1.1389 1.0
-0.492677 1.11758 0.55719 1.0
0.127044 0.27875 -0.765996 1.0
0.216193 0.965494 -0.853587 1.0
0.512459 0.687271 -0.590152 1.0
0.558419 0.844234 -0.271958 1.0
-0.0748374 0.327673 -0.227116 1.0
-0.935547 0.236321 -0.129025 1.0
-0.0476498 1.61458 -0.1412 1.0
-0.112781 0.648741 -0.042984 1.0
-1.29838 0.528108 -0.350817 1.0
0.251729 1.19628 -0.273006 1.0
-0.192748 0.0569211 -0.105712 1.0
0.47133 0.97579 -0.644257 1.0
-0.687463 0.80146 -1.39988 1.0
0.154363 0.788423 0.318967 1.0
-0.711565 -0.253455 -0.309684 1.0
0.346237 0.678182 -0.557723 1.0
0.257124 1.39901 -0.00587863 1.0
-0.331795 1.54987 0.157918 1.0
0.264407 0.553821 0.0168313 1.0
-1.07003 0.8267 -0.634874 1.0
0.317416 0.800672 0.0544466 1.0
0.394382 0.458274 -0.477662 1.0
0.362731 0.456017 -0.532182 1.0
-0.585251 1.75439 -0.573037 1.0
